name,smiles,p_crbn_glue,error
cand_1736,CN(C)c1ccc2c(c1Cl)C(=O)N(C1CCC(=O)NC1=O)C2,0.945,
cand_1737,O=C1CCC(N2Cc3ccc(Br)c(C(=O)O)c3C2=O)C(=O)N1,0.935,
cand_1738,CN(C)c1ccc(C(=O)O)c2c1CN(C1CCC(=O)NC1=O)C2=O,0.925,
cand_1739,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.91,
cand_1740,CNc1cc2c(cc1I)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.91,
cand_1741,CCc1cc(-c2ccc(N3CCNCC3)cc2)cc2c1CN(C1CCC(=O)NC1=O)C2=O,0.9,
cand_1742,COc1c(C(=O)O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,
cand_1743,CNc1ccc(C(=O)O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.915,
cand_1744,O=C1CCC(N2Cc3cc([N+](=O)[O-])cc(Cl)c3C2=O)C(=O)N1,0.895,
cand_1745,COc1cc(N)c2c(c1)CN(C1CCC(=O)NC1=O)C2=O,0.92,
cand_1746,Cc1ccc2c(c1I)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,
cand_1747,N#Cc1cc(O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.94,
cand_1748,COc1cc(C(=O)O)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,
cand_1749,NC(=O)c1cc(Cl)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.875,
cand_1750,Cc1cc(C(=O)O)cc2c1CN(C1CCC(=O)NC1=O)C2=O,0.915,
cand_1751,O=C1CCC(N2Cc3c(ccc(C(=O)O)c3[N+](=O)[O-])C2=O)C(=O)N1,0.935,
cand_1752,O=C1CCC(N2C(=O)c3cc(C(=O)O)cc(C(F)(F)F)c3C2=O)C(=O)N1,0.935,
cand_1753,N#Cc1cc(I)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.92,
cand_1754,CN(C)c1cc2c(cc1N(C)C)C(=O)N(C1CCC(=O)NC1=O)C2,0.975,
cand_1755,O=C1CCC(N2C(=O)c3cc(I)cc([N+](=O)[O-])c3C2=O)C(=O)N1,0.885,
cand_1756,Cc1cc(I)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.93,
cand_1757,N#Cc1cc(Cl)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.945,
cand_1758,CCc1ccc(C)c2c1CN(C1CCC(=O)NC1=O)C2=O,0.795,
cand_1759,CNc1cc2c(cc1O)CN(C1CCC(=O)NC1=O)C2=O,0.935,
cand_1760,Cc1cc(O)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,
cand_1761,CNc1ccc2c(c1F)C(=O)N(C1CCC(=O)NC1=O)C2,0.93,
cand_1762,Cc1cc([N+](=O)[O-])cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.86,
cand_1763,CCc1ccc(Br)c2c1CN(C1CCC(=O)NC1=O)C2=O,0.83,
cand_1764,CN(C)c1ccc(Br)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,
cand_1765,Nc1ccc2c(c1[N+](=O)[O-])C(=O)N(C1CCC(=O)NC1=O)C2,0.885,
cand_1766,Cc1c(O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.94,
cand_1767,Cc1cc(C)c2c(c1)CN(C1CCC(=O)NC1=O)C2=O,0.905,
cand_1768,CCc1cc2c(cc1C(F)(F)F)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.92,
cand_1769,CNc1cc(Br)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.94,
cand_1770,NC(=O)c1cc2c(cc1O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,
cand_1771,Cc1cc2c(cc1C(F)(F)F)CN(C1CCC(=O)NC1=O)C2=O,0.975,
cand_1772,Cc1cc(O)cc2c1CN(C1CCC(=O)NC1=O)C2=O,0.92,
cand_1773,COc1ccc(C(F)(F)F)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.885,
cand_1774,CNc1cc2c(c(NC)c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.945,
cand_1775,N#Cc1ccc2c(c1C(N)=O)CN(C1CCC(=O)NC1=O)C2=O,0.97,
cand_1776,O=C1CCC(N2C(=O)c3c(F)ccc(I)c3C2=O)C(=O)N1,0.885,
cand_1777,CNc1ccc2c(c1C#N)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.935,
cand_1778,CCc1cc2c(c(S(N)(=O)=O)c1)CN(C1CCC(=O)NC1=O)C2=O,0.905,
cand_1779,NC(=O)c1cc(N)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.855,
cand_1780,CCc1ccc(N)c2c1CN(C1CCC(=O)NC1=O)C2=O,0.815,
cand_1781,Nc1c(C(=O)O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.93,
cand_1782,Nc1c(Cl)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.97,
cand_1783,N#Cc1cc(Br)c2c(c1)CN(C1CCC(=O)NC1=O)C2=O,0.91,
cand_1784,NS(=O)(=O)c1cc2c(cc1-c1ccc(N3CCNCC3)cc1)C(=O)N(C1CCC(=O)NC1=O)C2,0.985,
cand_1785,CCc1cc2c(c(S(N)(=O)=O)c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.91,
cand_1786,Cc1cc(Cl)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.885,
cand_1787,COc1ccc2c(c1C(F)(F)F)C(=O)N(C1CCC(=O)NC1=O)C2,0.945,
cand_1788,NS(=O)(=O)c1cc(C(=O)O)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.93,
cand_1789,N#Cc1cc2c(cc1C(N)=O)CN(C1CCC(=O)NC1=O)C2=O,0.885,
cand_1790,NS(=O)(=O)c1cc2c(cc1-c1ccc(N3CCNCC3)cc1)CN(C1CCC(=O)NC1=O)C2=O,0.975,
cand_1791,COc1c(Cl)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.905,
cand_1792,CCc1cc2c(cc1CC)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.965,
cand_1793,COc1c(Br)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.875,
cand_1794,O=C1CCC(N2Cc3cc(C(=O)O)cc(Cl)c3C2=O)C(=O)N1,0.935,
cand_1795,Cc1cc2c(cc1C(=O)O)C(=O)N(C1CCC(=O)NC1=O)C2,0.97,
cand_1796,O=C1CCC(N2Cc3c(ccc(Cl)c3I)C2=O)C(=O)N1,0.975,
cand_1797,Cc1cc(N)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.935,
cand_1798,CNc1ccc2c(c1NC)CN(C1CCC(=O)NC1=O)C2=O,0.98,
cand_1799,O=C1CCC(N2Cc3c(ccc(Cl)c3C(=O)O)C2=O)C(=O)N1,0.98,
cand_1800,O=C1CCC(N2C(=O)c3ccc(-c4ccc(N5CCNCC5)cc4)c(C(F)(F)F)c3C2=O)C(=O)N1,0.96,
cand_1801,CNc1ccc(O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.92,
cand_1802,O=C1CCC(N2Cc3c(ccc(F)c3O)C2=O)C(=O)N1,0.99,
cand_1803,O=C1CCC(N2C(=O)c3c(Br)ccc(-c4ccc(N5CCNCC5)cc4)c3C2=O)C(=O)N1,0.98,
cand_1804,CCc1c(-c2ccc(N3CCNCC3)cc2)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.955,
cand_1805,O=C1CCC(N2Cc3cc(C(F)(F)F)c(F)cc3C2=O)C(=O)N1,0.98,
cand_1806,CN(C)c1ccc(-c2ccc(N3CCNCC3)cc2)c2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.985,
cand_1807,NC(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)N(C1CCC(=O)NC1=O)C2=O,0.905,
cand_1808,O=C1CCC(N2Cc3cc(F)c(F)cc3C2=O)C(=O)N1,0.98,
cand_1809,NS(=O)(=O)c1cc(Br)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,
cand_1810,O=C1CCC(N2C(=O)c3c(Br)ccc(C(F)(F)F)c3C2=O)C(=O)N1,0.875,
cand_1811,NS(=O)(=O)c1ccc(Cl)c2c1CN(C1CCC(=O)NC1=O)C2=O,0.92,
cand_1812,COc1ccc2c(c1Cl)C(=O)N(C1CCC(=O)NC1=O)C2=O,1.0,
cand_1813,N#Cc1cc(F)cc2c1CN(C1CCC(=O)NC1=O)C2=O,0.925,
cand_1814,O=C1CCC(N2C(=O)c3ccc([N+](=O)[O-])c(O)c3C2=O)C(=O)N1,0.925,
cand_1815,CCc1cc(F)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,
cand_1816,O=C1CCC(N2Cc3ccc(C(=O)O)c(-c4ccc(N5CCNCC5)cc4)c3C2=O)C(=O)N1,0.975,
cand_1817,N#Cc1c(-c2ccc(N3CCNCC3)cc2)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.98,
cand_1818,CN(C)c1ccc(C(F)(F)F)c2c1CN(C1CCC(=O)NC1=O)C2=O,0.915,
cand_1819,Cc1cc(C(N)=O)cc2c1CN(C1CCC(=O)NC1=O)C2=O,0.87,
cand_1820,N#Cc1cc(C(=O)O)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.935,
cand_1821,Cc1ccc(C#N)c2c1CN(C1CCC(=O)NC1=O)C2=O,0.895,
cand_1822,NC(=O)c1cc(S(N)(=O)=O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.915,
cand_1823,O=C1CCC(N2Cc3cc(Br)cc(O)c3C2=O)C(=O)N1,0.94,
cand_1824,CNc1ccc([N+](=O)[O-])c2c1CN(C1CCC(=O)NC1=O)C2=O,0.825,
cand_1825,CCc1cc2c(cc1[N+](=O)[O-])C(=O)N(C1CCC(=O)NC1=O)C2,0.875,
cand_1826,Cc1cc(C)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.915,
cand_1827,NS(=O)(=O)c1cc2c(cc1F)C(=O)N(C1CCC(=O)NC1=O)C2,0.97,
cand_1828,CCc1ccc(C(F)(F)F)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.8,
cand_1829,CNc1cc(N)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.95,
cand_1830,O=C1CCC(N2Cc3c(F)cc(C(=O)O)cc3C2=O)C(=O)N1,0.925,
cand_1831,COc1ccc2c(c1[N+](=O)[O-])C(=O)N(C1CCC(=O)NC1=O)C2=O,0.93,
cand_1832,O=C1CCC(N2Cc3c(cc(O)cc3C(F)(F)F)C2=O)C(=O)N1,0.945,
cand_1833,Cc1c(C#N)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.935,
cand_1834,Cc1ccc2c(c1C(=O)O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.95,
cand_1835,O=C1CCC(N2C(=O)c3cc(I)c(-c4ccc(N5CCNCC5)cc4)cc3C2=O)C(=O)N1,0.99,
cand_1836,O=C1CCC(N2Cc3cc(Cl)c(C(F)(F)F)cc3C2=O)C(=O)N1,0.875,
cand_1837,O=C1CCC(N2Cc3c(F)ccc(Br)c3C2=O)C(=O)N1,0.915,
cand_1838,O=C1CCC(N2Cc3cc(Br)cc(I)c3C2=O)C(=O)N1,0.91,
cand_1839,N#Cc1ccc(C(F)(F)F)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.845,
cand_1840,NC(=O)c1cc2c(c(C(=O)O)c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.89,
cand_1841,COc1cc2c(c(S(N)(=O)=O)c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,
cand_1842,O=C1CCC(N2Cc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3C2=O)C(=O)N1,0.895,
cand_1843,COc1cc(C(F)(F)F)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.915,
cand_1844,Cc1cc2c(cc1Br)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,
cand_1845,N#Cc1ccc2c(c1C(F)(F)F)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,
cand_1846,Cc1cc(O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,
cand_1847,CN(C)c1ccc(C(=O)O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.905,
cand_1848,NC(=O)c1cc2c(cc1O)CN(C1CCC(=O)NC1=O)C2=O,0.96,
cand_1849,CN(C)c1ccc2c(c1F)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.965,
cand_1850,COc1cc2c(c(C(F)(F)F)c1)CN(C1CCC(=O)NC1=O)C2=O,0.94,
cand_1851,Nc1c(Br)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.94,
cand_1852,O=C1CCC(N2Cc3c(Cl)cc(O)cc3C2=O)C(=O)N1,0.925,
cand_1853,NC(=O)c1c(S(N)(=O)=O)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.975,
cand_1854,NC(=O)c1ccc(O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.92,
cand_1855,N#Cc1cc2c(c(-c3ccc(N4CCNCC4)cc3)c1)CN(C1CCC(=O)NC1=O)C2=O,0.94,
cand_1856,CN(C)c1c(Cl)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.975,
cand_1857,O=C1CCC(N2C(=O)c3cc(C(=O)O)cc(Cl)c3C2=O)C(=O)N1,0.95,
cand_1858,Cc1ccc(Cl)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.895,
cand_1859,NC(=O)c1ccc(I)c2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.905,
cand_1860,O=C1CCC(N2Cc3cc(Br)c(-c4ccc(N5CCNCC5)cc4)cc3C2=O)C(=O)N1,1.0,
cand_1861,CN(C)c1c(-c2ccc(N3CCNCC3)cc2)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.995,
cand_1862,Cc1cc(S(N)(=O)=O)cc2c1CN(C1CCC(=O)NC1=O)C2=O,0.905,
cand_1863,NS(=O)(=O)c1ccc2c(c1-c1ccc(N3CCNCC3)cc1)C(=O)N(C1CCC(=O)NC1=O)C2,0.92,
cand_1864,O=C1CCC(N2C(=O)c3c(Cl)ccc([N+](=O)[O-])c3C2=O)C(=O)N1,0.875,
cand_1865,NS(=O)(=O)c1cc(C(F)(F)F)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.905,
cand_1866,N#Cc1ccc(F)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.89,
cand_1867,Cc1cc2c(cc1Cl)CN(C1CCC(=O)NC1=O)C2=O,0.955,
cand_1868,O=C1CCC(N2Cc3c(ccc([N+](=O)[O-])c3I)C2=O)C(=O)N1,0.92,
cand_1869,CCc1c(O)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.96,
cand_1870,NS(=O)(=O)c1ccc(-c2ccc(N3CCNCC3)cc2)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,
cand_1871,O=C1CCC(N2Cc3cc([N+](=O)[O-])cc(C(F)(F)F)c3C2=O)C(=O)N1,0.89,
cand_1872,CCc1cc2c(c([N+](=O)[O-])c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.875,
cand_1873,CNc1cc(Br)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.91,
cand_1874,COc1c(C)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.89,
cand_1875,CCc1c(F)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.975,
cand_1876,CN(C)c1cc2c(c(C(N)=O)c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.9,
cand_1877,NC(=O)c1cc2c(cc1I)C(=O)N(C1CCC(=O)NC1=O)C2,0.895,
cand_1878,CN(C)c1ccc(F)c2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.93,
cand_1879,CCc1cc2c(cc1C#N)C(=O)N(C1CCC(=O)NC1=O)C2,0.94,
cand_1880,NC(=O)c1ccc(S(N)(=O)=O)c2c1CN(C1CCC(=O)NC1=O)C2=O,0.915,
cand_1881,N#Cc1ccc2c(c1N)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.915,
cand_1882,CNc1ccc2c(c1C(N)=O)CN(C1CCC(=O)NC1=O)C2=O,0.965,
cand_1883,N#Cc1ccc(Cl)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.91,
cand_1884,O=C1CCC(N2Cc3cc(F)cc(Br)c3C2=O)C(=O)N1,0.925,
cand_1885,CNc1cc(-c2ccc(N3CCNCC3)cc2)cc2c1CN(C1CCC(=O)NC1=O)C2=O,0.91,
cand_1886,O=C1CCC(N2Cc3cc([N+](=O)[O-])cc(-c4ccc(N5CCNCC5)cc4)c3C2=O)C(=O)N1,0.935,
cand_1887,CCc1cc2c(cc1C(=O)O)CN(C1CCC(=O)NC1=O)C2=O,0.875,
cand_1888,NS(=O)(=O)c1ccc([N+](=O)[O-])c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.855,
cand_1889,O=C1CCC(N2Cc3cc(O)c(-c4ccc(N5CCNCC5)cc4)cc3C2=O)C(=O)N1,0.995,
cand_1890,O=C1CCC(N2Cc3c(cc(Cl)cc3-c3ccc(N4CCNCC4)cc3)C2=O)C(=O)N1,0.955,
cand_1891,NC(=O)c1c(O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.995,
cand_1892,O=C1CCC(N2C(=O)c3ccc(I)c(-c4ccc(N5CCNCC5)cc4)c3C2=O)C(=O)N1,0.98,
cand_1893,CNc1cc2c(c(N(C)C)c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.97,
cand_1894,CNc1ccc2c(c1N(C)C)C(=O)N(C1CCC(=O)NC1=O)C2,0.94,
cand_1895,NC(=O)c1ccc(S(N)(=O)=O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.885,
cand_1896,O=C1CCC(N2Cc3cc(C(=O)O)c(O)cc3C2=O)C(=O)N1,0.93,
cand_1897,COc1ccc([N+](=O)[O-])c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.88,
cand_1898,Cc1ccc2c(c1Br)CN(C1CCC(=O)NC1=O)C2=O,0.96,
cand_1899,CN(C)c1cc2c(cc1Cl)CN(C1CCC(=O)NC1=O)C2=O,0.955,
cand_1900,CN(C)c1cc(I)c2c(c1)CN(C1CCC(=O)NC1=O)C2=O,0.915,
cand_1901,O=C1CCC(N2Cc3c(-c4ccc(N5CCNCC5)cc4)ccc([N+](=O)[O-])c3C2=O)C(=O)N1,0.915,
cand_1902,Cc1ccc([N+](=O)[O-])c2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.79,
cand_1903,Cc1cc2c(cc1C(=O)O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,
cand_1904,CN(C)c1ccc2c(c1Cl)CN(C1CCC(=O)NC1=O)C2=O,0.985,
cand_1905,COc1cc2c(c(C(N)=O)c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.915,
cand_1906,O=C1CCC(N2Cc3cc(Cl)c(Cl)cc3C2=O)C(=O)N1,0.97,
cand_1907,NC(=O)c1c(-c2ccc(N3CCNCC3)cc2)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1.0,
cand_1908,N#Cc1c(C(F)(F)F)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.88,
cand_1909,CNc1ccc2c(c1N(C)C)CN(C1CCC(=O)NC1=O)C2=O,0.985,
cand_1910,NS(=O)(=O)c1cc2c(cc1F)CN(C1CCC(=O)NC1=O)C2=O,0.96,
cand_1911,CNc1c(C(N)=O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.91,
cand_1912,Cc1c(Cl)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.965,
cand_1913,CN(C)c1c(S(N)(=O)=O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.92,
cand_1914,N#Cc1cc2c(cc1C(F)(F)F)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.89,
cand_1915,O=C1CCC(N2C(=O)c3cc(C(=O)O)cc(-c4ccc(N5CCNCC5)cc4)c3C2=O)C(=O)N1,0.985,
cand_1916,O=C1CCC(N2Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3C2=O)C(=O)N1,0.92,
cand_1917,O=C1CCC(N2Cc3c(ccc(-c4ccc(N5CCNCC5)cc4)c3[N+](=O)[O-])C2=O)C(=O)N1,0.935,
cand_1918,Cc1ccc(Cl)c2c1CN(C1CCC(=O)NC1=O)C2=O,0.9,
cand_1919,N#Cc1ccc([N+](=O)[O-])c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.85,
cand_1920,N#Cc1cc(O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,
cand_1921,COc1ccc2c(c1C(N)=O)CN(C1CCC(=O)NC1=O)C2=O,0.96,
cand_1922,O=C1CCC(N2Cc3c(-c4ccc(N5CCNCC5)cc4)ccc(I)c3C2=O)C(=O)N1,0.97,
cand_1923,CNc1c(C#N)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.925,
cand_1924,O=C1CCC(N2C(=O)c3ccc(C(=O)O)c(-c4ccc(N5CCNCC5)cc4)c3C2=O)C(=O)N1,0.99,
cand_1925,Nc1cc2c(cc1O)C(=O)N(C1CCC(=O)NC1=O)C2,0.94,
cand_1926,COc1ccc2c(c1I)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.985,
cand_1927,CNc1ccc(OC)c2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.915,
cand_1928,O=C1CCC(N2Cc3ccc(I)c(O)c3C2=O)C(=O)N1,0.92,
cand_1929,CCc1cc(I)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,
cand_1930,O=C1CCC(N2C(=O)c3cc(Br)cc(C(F)(F)F)c3C2=O)C(=O)N1,0.94,
cand_1931,O=C1CCC(N2Cc3cc(I)c(I)cc3C2=O)C(=O)N1,0.965,
cand_1932,CNc1ccc2c(c1N)CN(C1CCC(=O)NC1=O)C2=O,0.945,
cand_1933,COc1ccc2c(c1OC)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.95,
cand_1934,NS(=O)(=O)c1cc(-c2ccc(N3CCNCC3)cc2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.9,
cand_1935,CCc1c(I)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.945,
cand_1936,COc1cc(C#N)cc2c1CN(C1CCC(=O)NC1=O)C2=O,0.905,
cand_1937,CN(C)c1ccc(S(N)(=O)=O)c2c1CN(C1CCC(=O)NC1=O)C2=O,0.915,
cand_1938,O=C1CCC(N2Cc3c(Br)cc(C(F)(F)F)cc3C2=O)C(=O)N1,0.95,
cand_1939,Nc1cc2c(cc1[N+](=O)[O-])C(=O)N(C1CCC(=O)NC1=O)C2=O,0.91,
cand_1940,CNc1ccc2c(c1C(=O)O)C(=O)N(C1CCC(=O)NC1=O)C2,0.94,
cand_1941,O=C1CCC(N2Cc3c(I)cc(C(=O)O)cc3C2=O)C(=O)N1,0.905,
cand_1942,NC(=O)c1c(C(F)(F)F)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.975,
cand_1943,CN(C)c1ccc(C(N)=O)c2c1CN(C1CCC(=O)NC1=O)C2=O,0.9,
cand_1944,O=C1CCC(N2Cc3c(F)ccc(I)c3C2=O)C(=O)N1,0.905,
cand_1945,O=C1CCC(N2Cc3cc(O)cc(Br)c3C2=O)C(=O)N1,0.93,
cand_1946,NC(=O)c1cc2c(c([N+](=O)[O-])c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.86,
cand_1947,CNc1cc2c(cc1C(N)=O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.91,
cand_1948,Cc1c(F)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.965,
cand_1949,O=C1CCC(N2Cc3c(I)cc(O)cc3C2=O)C(=O)N1,0.915,
cand_1950,O=C1CCC(N2Cc3ccc(-c4ccc(N5CCNCC5)cc4)c(-c4ccc(N5CCNCC5)cc4)c3C2=O)C(=O)N1,0.98,
cand_1951,O=C1CCC(N2Cc3c(ccc(C(=O)O)c3I)C2=O)C(=O)N1,0.985,
cand_1952,Nc1cc(Cl)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.94,
cand_1953,CNc1c(OC)ccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.975,
cand_1954,NC(=O)c1cc([N+](=O)[O-])cc2c1CN(C1CCC(=O)NC1=O)C2=O,0.865,
cand_1955,COc1cc(-c2ccc(N3CCNCC3)cc2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.9,
cand_1956,O=C1CCC(N2C(=O)c3cc(O)c(C(F)(F)F)cc3C2=O)C(=O)N1,0.935,
cand_1957,O=C1CCC(N2Cc3c(ccc(-c4ccc(N5CCNCC5)cc4)c3Cl)C2=O)C(=O)N1,0.995,
cand_1958,CN(C)c1cc(N)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,
cand_1959,O=C1CCC(N2Cc3cc(O)cc(-c4ccc(N5CCNCC5)cc4)c3C2=O)C(=O)N1,0.985,
cand_1960,Cc1ccc(I)c2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.875,
cand_1961,COc1cc(C)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,
cand_1962,NC(=O)c1ccc2c(c1C(N)=O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.97,
cand_1963,COc1cc2c(cc1N)C(=O)N(C1CCC(=O)NC1=O)C2,0.97,
cand_1964,CCc1c(OC)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.925,
cand_1965,CN(C)c1cc(S(N)(=O)=O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.95,
cand_1966,O=C1CCC(N2Cc3cc(I)cc(F)c3C2=O)C(=O)N1,0.9,
cand_1967,NC(=O)c1cc(F)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.88,
cand_1968,CNc1cc(N)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.93,
cand_1969,NC(=O)c1ccc(C(N)=O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.9,
cand_1970,O=C1CCC(N2Cc3c(ccc([N+](=O)[O-])c3O)C2=O)C(=O)N1,0.925,
cand_1971,NC(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)N(C1CCC(=O)NC1=O)C2,0.89,
cand_1972,O=C1CCC(N2Cc3c(cc([N+](=O)[O-])cc3C(F)(F)F)C2=O)C(=O)N1,0.885,
cand_1973,COc1ccc2c(c1N(C)C)CN(C1CCC(=O)NC1=O)C2=O,0.985,
cand_1974,CCc1c(C#N)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.935,
cand_1975,NS(=O)(=O)c1cc(Cl)c2c(c1)CN(C1CCC(=O)NC1=O)C2=O,0.935,
cand_1976,NC(=O)c1ccc2c(c1[N+](=O)[O-])CN(C1CCC(=O)NC1=O)C2=O,0.93,
cand_1977,CNc1cc(C#N)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,0.895,
